id,value
id_0,40.84157566210279
id_1,15.372186507631177
id_2,6.300538145415295
id_3,19.673016548923755
id_4,27.116950949206775
id_5,110.96215480619475
id_6,27.5814208234696
id_7,34.327960611687395
id_8,41.53621107148407
id_9,17.930219819431667
id_10,22.347512229625444
id_11,41.071741197221236
id_12,42.584372391594876
id_13,13.976017682158744
id_14,27.81572516261398
id_15,40.72097448917566
id_16,35.48982509801545
id_17,52.001269056488425
id_18,21.651497218902193
id_19,11.301522001457052
id_20,32.23577677549171
id_21,30.140833736612066
id_22,52.0026486578304
id_23,49.21307020956949
id_24,20.48825313123216
id_25,11.417984370358253
id_26,43.746236877922925
id_27,34.44304337924662
id_28,61.425063728091864
id_29,16.41896822640001
id_30,17.464370343826864
id_31,45.02732293583614
id_32,36.30368207898188
id_33,21.651497218902193
id_34,49.55969811358914
id_35,42.23636488623325
id_36,15.022799400927575
id_37,49.21307020956949
id_38,25.25769185081349
id_39,2.8121854837471743
id_40,26.301714366898366
id_41,7.929631708690131
id_42,45.60687557765819
id_43,26.301714366898366
id_44,50.3776938985815
id_45,41.42250790526681
id_46,35.37198312777227
id_47,24.21091013204466
id_48,24.325992899603882
id_49,59.91243253371823
id_50,23.745060656439854
id_51,43.7476164792649
id_52,21.185647743297388
id_53,31.42191979452528
id_54,18.627614431496898
id_55,34.793810087292194
id_56,40.142801448695586
id_57,23.16136921059187
id_58,23.627218686196677
id_59,10.83567252585225
id_60,56.77070777606976
id_61,87.58770869060278
id_62,35.491204699357425
id_63,24.442455268505082
id_64,15.488648876532377
id_65,33.51410363072097
id_66,45.96316069107168
id_67,10.486285419148645
id_68,50.9600057430875
id_69,8.161176845150557
id_70,15.603731644091603
id_71,19.56069298404848
id_72,30.140833736612066
id_73,15.953118750795205
id_74,45.37119163717183
id_75,63.9803378372084
id_76,2.928647852648375
id_77,34.441663777904644
id_78,72.46967435491828
id_79,39.90987671089319
id_80,50.02416798785196
id_81,18.741317597714144
id_82,12.92923596338991
id_83,33.16609612535934
id_84,12.581228458028285
id_85,13.511547807895916
id_86,27.81158635858805
id_87,90.84451621581049
id_88,28.861127280040836
id_89,49.21169060822751
id_90,15.605111245433578
id_91,63.63370993318875
id_92,56.19115513424771
id_93,9.790270408425393
id_94,22.000884325605796
id_95,24.325992899603882
id_96,24.209530530702683
id_97,1.4146370569327622
id_98,14.906337032026373
id_99,35.025355223752626
id_100,21.884421956704593
id_101,45.60825517900017
id_102,32.931791786214966
id_103,31.535622960742526
id_104,33.04825415511617
id_105,29.558521892106064
id_106,18.276847723451315
id_107,37.58200893421114
id_108,8.858571457215785
id_109,70.60903565518302
id_110,31.653464930985702
id_111,68.51685181898733
id_112,22.117346694506995
id_113,28.39527780443603
id_114,24.790462773866707
id_115,34.79243048595022
id_116,37.465546565309936
id_117,23.39705315107823
id_118,30.490220843315672
id_119,43.39684977121932
id_120,27.001868181647552
id_121,34.79243048595022
id_122,63.513108760261616
id_123,6.067613407612893
id_124,32.46732191195213
id_125,6.766387621020099
id_126,33.97857350498379
id_127,17.697295081629264
id_128,28.74604451248161
id_129,47.81690138409706
id_130,6.881470388579323
id_131,50.25847232699635
id_132,23.628598287538654
id_133,7.5788650006445515
id_134,20.837640237935762
id_135,32.58240467951136
id_136,64.68187125329956
id_137,92.5914517493285
id_138,24.325992899603882
id_139,56.77208737741174
id_140,77.70220334742046
id_141,18.280986527477246
id_142,52.24385100368467
id_143,32.11793480524853
id_144,32.23301757280776
id_145,13.628010176797117
id_146,32.70024664975454
id_147,40.83743685807686
id_148,31.069773485137723
id_149,16.650513362860433
id_150,43.04746266451572
id_151,32.348100340366976
id_152,55.7253056586429
id_153,23.977985394242257
id_154,11.88245424462108
id_155,62.35400347661752
id_156,14.325404788862347
id_157,25.723541326418292
id_158,43.86269924682413
id_159,24.675380006307485
id_160,14.325404788862347
id_161,104.2183742206609
id_162,52.11635182404765
id_163,33.39626166047778
id_164,37.11753905994831
id_165,31.535622960742526
id_166,44.910860566934936
id_167,53.28235511440164
id_168,15.022799400927575
id_169,24.209530530702683
id_170,31.769927299886902
id_171,30.839607950019275
id_172,23.743681055097877
id_173,40.95527882832004
id_174,93.51901189651217
id_175,50.49139706479875
id_176,19.559313382706506
id_177,26.301714366898366
id_178,74.22626709783015
id_179,28.280195036876805
id_180,15.953118750795205
id_181,28.39527780443603
id_182,21.419952082441768
id_183,36.53384761410033
id_184,9.788890807083417
id_185,37.58200893421114
id_186,33.860731534740616
id_187,44.44363148998816
id_188,76.54033886109242
id_189,54.79360670743329
id_190,6.881470388579323
id_191,22.814741306572223
id_192,18.394689693694495
id_193,31.65070572830175
id_194,26.419556337141547
id_195,15.022799400927575
id_196,12.92923596338991
id_197,15.488648876532377
id_198,22.347512229625444
id_199,12.581228458028285
