id,value
id_0,203.30578627973165
id_1,74.40625111897286
id_2,29.78718125563328
id_3,104.15229769453258
id_4,138.85601869935226
id_5,585.046717332748
id_6,143.81369312861221
id_7,173.55973970417193
id_8,218.1788095675115
id_9,89.27927440675272
id_10,119.02532098231244
id_11,213.22113513825155
id_12,218.1788095675115
id_13,69.44857668971291
id_14,138.85601869935226
id_15,218.1788095675115
id_16,183.47508856269184
id_17,277.670902718631
id_18,109.10997212379253
id_19,54.57555340193305
id_20,158.68671641639207
id_21,153.72904198713212
id_22,272.71322828937105
id_23,252.8825305723312
id_24,104.15229769453258
id_25,54.57555340193305
id_26,228.0941584260314
id_27,178.51741413343188
id_28,312.37462372345067
id_29,79.36392554823281
id_30,89.27927440675272
id_31,228.0941584260314
id_32,188.4327629919518
id_33,109.10997212379253
id_34,262.79787943085114
id_35,213.22113513825155
id_36,74.40625111897286
id_37,252.8825305723312
id_38,123.9829954115724
id_39,9.956483538593464
id_40,138.85601869935226
id_41,34.74485568489324
id_42,238.00950728455132
id_43,138.85601869935226
id_44,252.8825305723312
id_45,208.2634607089916
id_46,188.4327629919518
id_47,119.02532098231244
id_48,123.9829954115724
id_49,307.4169492941907
id_50,119.02532098231244
id_51,223.13648399677146
id_52,109.10997212379253
id_53,153.72904198713212
id_54,94.23694883601267
id_55,173.55973970417193
id_56,203.30578627973165
id_57,123.9829954115724
id_58,123.9829954115724
id_59,54.57555340193305
id_60,297.5016004356708
id_61,461.10485660124925
id_62,178.51741413343188
id_63,123.9829954115724
id_64,74.40625111897286
id_65,168.60206527491198
id_66,213.22113513825155
id_67,54.57555340193305
id_68,252.8825305723312
id_69,39.70253011415319
id_70,79.36392554823281
id_71,89.27927440675272
id_72,153.72904198713212
id_73,79.36392554823281
id_74,247.92485614307125
id_75,337.16299586975043
id_76,9.956483538593464
id_77,183.47508856269184
id_78,381.78206573309
id_79,203.30578627973165
id_80,267.7555538601111
id_81,104.15229769453258
id_82,64.49090226045296
id_83,163.64439084565203
id_84,59.533227831193
id_85,64.49090226045296
id_86,153.72904198713212
id_87,475.9778798890291
id_88,148.77136755787217
id_89,257.8402050015912
id_90,74.40625111897286
id_91,327.2476470112305
id_92,287.5862515771509
id_93,44.660204543413144
id_94,109.10997212379253
id_95,123.9829954115724
id_96,123.9829954115724
id_97,9.956483538593464
id_98,74.40625111897286
id_99,178.51741413343188
id_100,109.10997212379253
id_101,233.05183285529137
id_102,168.60206527491198
id_103,163.64439084565203
id_104,168.60206527491198
id_105,153.72904198713212
id_106,99.19462326527263
id_107,198.3481118504717
id_108,44.660204543413144
id_109,371.8667168745701
id_110,158.68671641639207
id_111,356.99369358679024
id_112,109.10997212379253
id_113,148.77136755787217
id_114,128.94066984083236
id_115,178.51741413343188
id_116,198.3481118504717
id_117,114.06764655305248
id_118,153.72904198713212
id_119,228.0941584260314
id_120,133.8983442700923
id_121,178.51741413343188
id_122,342.1206702990104
id_123,29.78718125563328
id_124,163.64439084565203
id_125,29.78718125563328
id_126,173.55973970417193
id_127,89.27927440675272
id_128,143.81369312861221
id_129,247.92485614307125
id_130,34.74485568489324
id_131,262.79787943085114
id_132,119.02532098231244
id_133,39.70253011415319
id_134,104.15229769453258
id_135,168.60206527491198
id_136,327.2476470112305
id_137,475.9778798890291
id_138,123.9829954115724
id_139,292.54392600641086
id_140,411.5281123086497
id_141,84.32159997749277
id_142,242.9671817138113
id_143,163.64439084565203
id_144,168.60206527491198
id_145,64.49090226045296
id_146,163.64439084565203
id_147,218.1788095675115
id_148,163.64439084565203
id_149,84.32159997749277
id_150,228.0941584260314
id_151,173.55973970417193
id_152,287.5862515771509
id_153,119.02532098231244
id_154,59.533227831193
