id,value
id_0,42.36793102157771
id_1,17.984647217851155
id_2,9.544279747330421
id_3,23.611558864864975
id_4,30.176289119714433
id_5,114.57996382492175
id_6,31.11410772755007
id_7,36.74101937456389
id_8,45.181386845084624
id_9,20.79810304135806
id_10,26.42501468837189
id_11,44.24356823724899
id_12,45.181386845084624
id_13,17.046828610015517
id_14,30.176289119714433
id_15,45.181386845084624
id_16,38.616656590235166
id_17,56.435210139112264
id_18,24.549377472700613
id_19,14.233372786508605
id_20,33.92756355105698
id_21,32.989744943221346
id_22,55.49739153127663
id_23,51.74611709993408
id_24,23.611558864864975
id_25,14.233372786508605
id_26,47.0570240607559
id_27,37.67883798239953
id_28,62.99994039396172
id_29,18.922465825686793
id_30,20.79810304135806
id_31,47.0570240607559
id_32,39.554475198070804
id_33,24.549377472700613
id_34,53.62175431560536
id_35,44.24356823724899
id_36,17.984647217851155
id_37,51.74611709993408
id_38,27.36283329620752
id_39,5.793005315987874
id_40,30.176289119714433
id_41,10.482098355166059
id_42,48.93266127642717
id_43,30.176289119714433
id_44,51.74611709993408
id_45,43.30574962941335
id_46,39.554475198070804
id_47,26.42501468837189
id_48,27.36283329620752
id_49,62.062121786126085
id_50,26.42501468837189
id_51,46.11920545292026
id_52,24.549377472700613
id_53,32.989744943221346
id_54,21.7359216491937
id_55,36.74101937456389
id_56,42.36793102157771
id_57,27.36283329620752
id_58,27.36283329620752
id_59,14.233372786508605
id_60,60.186484570454816
id_61,91.13449862903083
id_62,37.67883798239953
id_63,27.36283329620752
id_64,17.984647217851155
id_65,35.80320076672825
id_66,44.24356823724899
id_67,14.233372786508605
id_68,51.74611709993408
id_69,11.419916963001695
id_70,18.922465825686793
id_71,20.79810304135806
id_72,32.989744943221346
id_73,18.922465825686793
id_74,50.808298492098444
id_75,67.68903343313991
id_76,5.793005315987874
id_77,38.616656590235166
id_78,76.12940090366064
id_79,42.36793102157771
id_80,54.559572923440996
id_81,23.611558864864975
id_82,16.10901000217988
id_83,34.865382158892615
id_84,15.171191394344243
id_85,16.10901000217988
id_86,32.989744943221346
id_87,93.94795445253773
id_88,32.05192633538571
id_89,52.68393570776972
id_90,17.984647217851155
id_91,65.81339621746864
id_92,58.31084735478354
id_93,12.357735570837331
id_94,24.549377472700613
id_95,27.36283329620752
id_96,27.36283329620752
id_97,5.793005315987874
id_98,17.984647217851155
id_99,37.67883798239953
id_100,24.549377472700613
id_101,47.99484266859154
id_102,35.80320076672825
id_103,34.865382158892615
id_104,35.80320076672825
id_105,32.989744943221346
id_106,22.673740257029337
id_107,41.43011241374208
id_108,12.357735570837331
id_109,74.25376368798936
id_110,33.92756355105698
id_111,71.44030786448245
id_112,24.549377472700613
id_113,32.05192633538571
id_114,28.300651904043157
id_115,37.67883798239953
id_116,41.43011241374208
id_117,25.48719608053625
id_118,32.989744943221346
id_119,47.0570240607559
id_120,29.238470511878795
id_121,37.67883798239953
id_122,68.62685204097554
id_123,9.544279747330421
id_124,34.865382158892615
id_125,9.544279747330421
id_126,36.74101937456389
id_127,20.79810304135806
id_128,31.11410772755007
id_129,50.808298492098444
id_130,10.482098355166059
id_131,53.62175431560536
id_132,26.42501468837189
id_133,11.419916963001695
id_134,23.611558864864975
id_135,35.80320076672825
id_136,65.81339621746864
id_137,93.94795445253773
id_138,27.36283329620752
id_139,59.24866596261918
id_140,81.75631255067445
id_141,19.860284433522427
id_142,49.87047988426281
id_143,34.865382158892615
id_144,35.80320076672825
id_145,16.10901000217988
id_146,34.865382158892615
id_147,45.181386845084624
id_148,34.865382158892615
id_149,19.860284433522427
id_150,47.0570240607559
id_151,36.74101937456389
id_152,58.31084735478354
id_153,26.42501468837189
id_154,15.171191394344243
id_155,64.875577609633
id_156,17.046828610015517
id_157,27.36283329620752
id_158,47.0570240607559
id_159,27.36283329620752
id_160,17.046828610015517
id_161,107.07741496223665
id_162,57.3730287469479
id_163,36.74101937456389
id_164,40.49229380590644
id_165,34.865382158892615
id_166,47.0570240607559
id_167,56.435210139112264
id_168,17.984647217851155
id_169,27.36283329620752
id_170,33.92756355105698
id_171,32.989744943221346
id_172,27.36283329620752
id_173,44.24356823724899
id_174,96.76141027604464
id_175,53.62175431560536
id_176,21.7359216491937
id_177,30.176289119714433
id_178,69.56467064881117
id_179,31.11410772755007
id_180,18.922465825686793
id_181,32.05192633538571
id_182,23.611558864864975
id_183,41.43011241374208
id_184,13.295554178672969
id_185,41.43011241374208
id_186,37.67883798239953
id_187,47.99484266859154
id_188,79.88067533500318
id_189,58.31084735478354
id_190,10.482098355166059
id_191,25.48719608053625
id_192,21.7359216491937
id_193,35.80320076672825
id_194,29.238470511878795
id_195,17.984647217851155
id_196,16.10901000217988
id_197,17.984647217851155
id_198,26.42501468837189
id_199,15.171191394344243
id_200,14.233372786508605
id_201,27.36283329620752
id_202,27.36283329620752
id_203,72.37812647231809
id_204,2.0417308846453266
id_205,21.7359216491937
id_206,65.81339621746864
id_207,49.87047988426281
id_208,23.611558864864975
id_209,31.11410772755007
id_210,47.0570240607559
id_211,36.74101937456389
id_212,34.865382158892615
id_213,4.855186708152237
id_214,16.10901000217988
id_215,6.730823923823511
id_216,53.62175431560536
id_217,11.419916963001695
id_218,36.74101937456389
id_219,94.88577306037337
id_220,50.808298492098444
id_221,22.673740257029337
id_222,40.49229380590644
id_223,89.25886141335955
id_224,32.05192633538571
id_225,23.611558864864975
id_226,16.10901000217988
id_227,47.99484266859154
id_228,39.554475198070804
id_229,32.989744943221346
id_230,13.295554178672969
id_231,35.80320076672825
id_232,4.855186708152237
id_233,32.989744943221346
id_234,61.124303178290454
id_235,24.549377472700613
id_236,17.984647217851155
id_237,16.10901000217988
id_238,19.860284433522427
id_239,35.80320076672825
id_240,25.48719608053625
id_241,75.191582295825
id_242,39.554475198070804
id_243,32.05192633538571
id_244,56.435210139112264
id_245,37.67883798239953
id_246,47.0570240607559
id_247,46.11920545292026
id_248,25.48719608053625
id_249,8.606461139494785
id_250,17.984647217851155
id_251,38.616656590235166
id_252,17.984647217851155
id_253,31.11410772755007
id_254,24.549377472700613
id_255,36.74101937456389
id_256,42.36793102157771
id_257,10.482098355166059
id_258,32.05192633538571
id_259,41.43011241374208
