id,value
id_0,35.769199091516064
id_1,13.700367309589412
id_2,7.974972350700726
id_3,19.76923888109375
id_4,26.780164775902
id_5,93.79712554930663
id_6,27.68580495422088
id_7,36.34586680244341
id_8,25.304903381235157
id_9,20.024481822359775
id_10,31.131507983281388
id_11,35.27876405855544
id_12,37.136086206530365
id_13,14.354488470390033
id_14,27.019451844459674
id_15,46.03594116415905
id_16,25.87144458378556
id_17,61.961069633612226
id_18,23.691811097783066
id_19,11.189910181485757
id_20,31.720758807832958
id_21,26.861190630778175
id_22,34.34290592968761
id_23,38.8744166239808
id_24,13.437081485433502
id_25,14.43297716666834
id_26,43.74815354794643
id_27,31.753557115279584
id_28,57.09015523363719
id_29,21.09481363778265
id_30,17.60937521541413
id_31,40.153693522238186
id_32,35.585271383372486
id_33,32.51132341614592
id_34,54.82829435264046
id_35,38.354293021589484
id_36,16.74024064217055
id_37,42.76627295596205
id_38,22.09123900902907
id_39,2.6756223335014333
id_40,28.881400407717248
id_41,11.06387619589724
id_42,50.594714448337676
id_43,20.978624094018013
id_44,68.46465919189805
id_45,38.04376860303776
id_46,40.76178790191318
id_47,26.43120807390889
id_48,25.83601995324198
id_49,64.31840764904291
id_50,26.825181162802
id_51,52.05622305432831
id_52,26.32775170301148
id_53,28.15939093729681
id_54,21.418336045425548
id_55,41.92364942338074
id_56,43.229284115817
id_57,28.17446396542996
id_58,27.259835930809704
id_59,11.842042759347738
id_60,63.32318146134277
id_61,86.69969877429999
id_62,42.874454026369484
id_63,23.116118158073306
id_64,12.95605115293598
id_65,44.32527711444128
id_66,34.30623820120346
id_67,10.916776784525215
id_68,57.541234009894964
id_69,6.018206916593957
id_70,21.1859824583527
id_71,23.265401783840655
id_72,27.13686845569302
id_73,15.557017059256198
id_74,55.49235155552566
id_75,65.90643833779603
id_76,10.210789441115224
id_77,41.26267023750812
id_78,76.5594683321722
id_79,45.17434160249096
id_80,56.31531927043514
id_81,18.386817349727707
id_82,14.655463954458792
id_83,49.70163411128082
id_84,12.276441944935986
id_85,12.142725679804109
id_86,29.146033039488653
id_87,93.31249190340856
id_88,29.5773823149321
id_89,46.33649833795694
id_90,13.56122554918555
id_91,63.00318641070885
id_92,55.04998976468171
id_93,7.885322081304437
id_94,29.015741846377736
id_95,25.54751953263218
id_96,23.094454421995504
id_97,5.128142504251285
id_98,16.437340330203696
id_99,37.93817317315889
id_100,26.61244734285123
id_101,47.78300315538749
id_102,27.0011639489308
id_103,37.48847160729711
id_104,31.664917632997135
id_105,19.71790982605902
id_106,21.333669327126515
id_107,39.06415533285278
id_108,11.432101814088789
id_109,61.0973551032835
id_110,28.339093800030987
id_111,70.37700382755894
id_112,24.055027681053208
id_113,31.413977246624338
id_114,31.073463707190477
id_115,41.985107034273284
id_116,41.306189953024855
id_117,22.310166018741484
id_118,29.657271611740775
id_119,47.99798205044026
id_120,24.021325515120132
id_121,31.439517985170166
id_122,82.76369747665785
id_123,7.834074844382853
id_124,33.05362514948652
id_125,6.9886307827854175
id_126,30.785526942878498
id_127,15.179577044657684
id_128,24.70299799533897
id_129,49.48879780311107
id_130,8.278092040264703
id_131,44.96347507836438
id_132,20.870398238512234
id_133,6.050377153425474
id_134,24.61369089337623
id_135,33.930524077676374
id_136,73.7234791374716
id_137,90.2251038372772
id_138,27.782094239084767
id_139,53.9497686163035
id_140,81.21915198778945
id_141,19.527082095056894
id_142,39.4980540569759
id_143,28.489358942607417
id_144,24.821973088253035
id_145,13.527082653565053
id_146,31.201218240551228
id_147,47.71735222697743
id_148,30.067673614805
id_149,16.583130361303077
id_150,37.642993535839686
id_151,43.706281528447505
id_152,58.14789835956189
id_153,27.99174456428898
id_154,13.368435875919895
id_155,54.81850789446705
id_156,14.063745445673078
id_157,23.313004185812268
id_158,41.813637983113324
id_159,24.402276988545413
id_160,16.455150988873974
id_161,98.31901269639077
id_162,64.9166796678799
id_163,47.393879312138296
id_164,37.715192672499875
id_165,39.457337481308514
id_166,62.30475673812994
id_167,52.30961687984789
id_168,10.552589980964491
id_169,26.53695408730067
id_170,28.677577480566644
id_171,30.91765558044346
id_172,29.529641013862
id_173,43.23773471853903
id_174,79.68360603781399
id_175,54.37324433646833
id_176,23.459398217143786
id_177,25.10892368997169
id_178,54.288725798758094
id_179,28.87046522685239
id_180,14.937536986222463
id_181,33.551313048428646
id_182,26.47522099587975
id_183,36.715931007127864
id_184,13.670616430236986
id_185,38.931423232497394
id_186,34.77423776776798
id_187,43.25845526637023
id_188,69.39515876644924
id_189,62.359522642501155
id_190,8.713495313439756
id_191,23.442145220027413
id_192,20.7778135637565
id_193,25.674349543521394
id_194,28.77872641374882
id_195,13.687245682489007
id_196,12.877083043621624
id_197,16.436181923578452
id_198,25.737184936642343
id_199,15.527058670534476
id_200,11.528421082586792
id_201,27.460217562648396
id_202,49.31351001165485
id_203,70.81450611161287
id_204,3.7552821347613694
id_205,17.482536473395932
id_206,51.55246589594269
id_207,54.47615095044728
id_208,20.39591002586534
id_209,28.967552150183614
id_210,50.53053600159218
id_211,38.099851086165216
id_212,35.42690305083685
id_213,6.085346621594367
id_214,23.595280778225767
id_215,3.817521222139161
id_216,57.04908251909245
id_217,7.7421348518905875
id_218,36.10432941638994
id_219,87.7093541274784
id_220,52.00461444752075
id_221,21.330045414227435
id_222,37.037981239703456
id_223,93.87759825487825
id_224,31.20441028612
id_225,15.849324799127247
id_226,14.608527286783907
id_227,49.258300960525816
id_228,31.23422409201136
id_229,27.720355035381587
id_230,2.2530993230989034
id_231,29.817222438934028
id_232,9.58618857691545
id_233,33.80552769959084
id_234,64.25295311205309
id_235,18.033046254951707
id_236,16.771512755503885
id_237,16.793498591208795
id_238,12.585044978845058
id_239,28.951203789911318
id_240,29.41487145209316
id_241,74.44262526965373
id_242,31.253561046849523
id_243,30.69721625085483
id_244,59.40574194211892
id_245,46.44948012642959
id_246,44.38443902980364
id_247,45.23254578775108
id_248,15.868542836810537
id_249,8.075379717836482
id_250,13.898767220499233
id_251,44.10585395731534
id_252,17.332696093266776
id_253,22.43873296316395
id_254,19.782432062904842
id_255,32.991721796966054
id_256,37.18037184755093
id_257,4.528135899726632
id_258,31.598353604707178
id_259,37.188423292669874
