id,value
id_0,37.44718433039576
id_1,13.487360649181465
id_2,10.606290698785482
id_3,16.28958703590148
id_4,26.244699125799823
id_5,105.09815958114936
id_6,29.61957904745052
id_7,36.41997144629714
id_8,40.350078547512595
id_9,19.735520930957776
id_10,26.597180811541442
id_11,41.59793869467334
id_12,41.535140672349684
id_13,15.568197026863091
id_14,23.887392818450756
id_15,40.91789780565733
id_16,33.48539638021347
id_17,50.97963864154161
id_18,24.37832476844727
id_19,10.886298828671917
id_20,28.304603619685338
id_21,33.65290369743988
id_22,53.3459996751337
id_23,47.30822175795909
id_24,19.020286365564264
id_25,13.193885514833902
id_26,46.06240856665381
id_27,31.462386487968693
id_28,66.98209949650236
id_29,18.05878406179692
id_30,16.575666630871037
id_31,42.30194651429714
id_32,34.28219479508112
id_33,27.261409321930767
id_34,56.34432843982802
id_35,38.34957022963365
id_36,13.247090103679227
id_37,51.12586657030476
id_38,21.539964155884924
id_39,1.7937368326299041
id_40,22.71750581143889
id_41,4.255518673129178
id_42,44.885035111794984
id_43,48.65668580241359
id_44,51.495954444245484
id_45,41.819975558352425
id_46,36.55549417310638
id_47,22.738361877083715
id_48,23.05705745942164
id_49,58.696169713180744
id_50,21.82876077306632
id_51,48.69635332338632
id_52,21.468913654206887
id_53,29.987823475413194
id_54,16.442350975651152
id_55,30.544573612368627
id_56,42.55441643713435
id_57,25.670198033422718
id_58,28.040987577056697
id_59,14.763100420749957
id_60,60.58604427125621
id_61,84.56029866920153
id_62,36.191419416689016
id_63,22.538904589903233
id_64,17.53334735744859
id_65,37.740309198255154
id_66,36.1415989996374
id_67,13.114307819006473
id_68,50.8258884039315
id_69,9.536375913809216
id_70,12.689311354324705
id_71,29.102569451293597
id_72,33.27550649564273
id_73,13.795746908913944
id_74,47.82815322230471
id_75,59.98385006009214
id_76,3.811775187987878
id_77,37.11247876053352
id_78,75.94091850206847
id_79,39.02779636675815
id_80,51.77727159353957
id_81,20.732563789576893
id_82,15.189491822736864
id_83,32.94336547735565
id_84,13.385571308528423
id_85,9.858794337026303
id_86,26.98164072208464
id_87,86.63210407313358
id_88,26.891376718917314
id_89,48.28306375600857
id_90,21.818737721319703
id_91,61.979298951555926
id_92,58.02865575796977
id_93,6.633124549275376
id_94,22.51372316746843
id_95,31.475436008064882
id_96,26.249353375159295
id_97,0.47955658387067657
id_98,18.473393654527467
id_99,36.27620355266193
id_100,21.622015037822212
id_101,46.923998162848214
id_102,30.76533257997882
id_103,33.81987608633057
id_104,34.24813867382978
id_105,31.08811533871377
id_106,17.997861003885156
id_107,38.96203255386612
id_108,9.98145771568101
id_109,72.11441920977084
id_110,31.69652984467356
id_111,68.40185213931417
id_112,20.505216928066783
id_113,24.63798605985688
id_114,25.13817804840816
id_115,35.90146552728218
id_116,37.28483896664354
id_117,24.90042004714013
id_118,27.264564881706267
id_119,45.315161364136856
id_120,25.89919342196942
id_121,38.01121419071275
id_122,62.25784247161147
id_123,3.302313726273208
id_124,36.37330903946063
id_125,3.9282358668659487
id_126,31.946694782096074
id_127,15.948673637715665
id_128,28.82297605749903
id_129,48.33607240462449
id_130,6.366464149653995
id_131,47.03333859435782
id_132,20.935869878168162
id_133,5.573990576263071
id_134,21.83581155605025
id_135,29.577096714868162
id_136,69.87484347612116
id_137,96.94813299294785
id_138,27.88374806572667
id_139,53.14865207287932
id_140,76.51866196476958
id_141,16.378092147792948
id_142,44.10071000728594
id_143,32.282378821977076
id_144,30.672128905462493
id_145,12.703861553393043
id_146,35.66936124961275
id_147,47.2776147179692
id_148,31.8168868882662
id_149,20.928122012748076
id_150,41.055608552719235
id_151,34.52375576144128
id_152,58.65465590069528
id_153,22.121667484804078
id_154,11.730993575086917
id_155,60.56976253889913
id_156,14.371838176558503
id_157,26.096159941568892
id_158,40.74079591344646
id_159,28.799648865298263
id_160,11.49972042534651
id_161,105.41881944145001
id_162,71.25266128845372
id_163,34.72422740503732
id_164,35.16939479223781
id_165,31.94831731013147
id_166,41.84284395938961
id_167,56.73215700024768
id_168,13.149342742845374
id_169,25.548137489699677
id_170,33.44458794326665
id_171,29.42155863056669
id_172,27.70976988228867
id_173,39.95010794023914
id_174,83.13501665655579
id_175,52.11878001236331
id_176,18.112551110370994
id_177,27.34881614889737
id_178,57.31667496401057
id_179,26.865224014564614
id_180,17.007453935038527
id_181,32.55921371335525
id_182,21.25854363164976
id_183,32.469003249920696
id_184,13.933664241860752
id_185,20.173078853720178
id_186,36.655006977785526
id_187,47.67901602451702
id_188,70.86506384475369
id_189,53.27434235148318
id_190,6.879572816841007
id_191,20.581315619117024
id_192,15.895349051219778
id_193,32.277979694740885
id_194,26.65604002084576
id_195,14.728956654616004
id_196,12.198875871399958
id_197,13.912380032022565
id_198,24.04762625076911
id_199,13.238965768837932
id_200,8.556263974110761
id_201,26.696306362543396
id_202,12.893746940871836
id_203,71.98889526690154
id_204,-0.9032412447800247
id_205,19.1538538793211
id_206,62.425491687569185
id_207,49.270580154380404
id_208,24.843914923155506
id_209,28.082780987613372
id_210,42.865809377951386
id_211,37.8504573242212
id_212,35.112421650622224
id_213,-1.2095571151844613
id_214,16.68829494830334
id_215,5.32797610859984
id_216,44.993976155724056
id_217,8.34701051600737
id_218,34.598079058724366
id_219,98.78486677085351
id_220,52.53219071889775
id_221,17.77532119494
id_222,37.34542509600291
id_223,87.91575208297564
id_224,33.0298873176396
id_225,19.500069571923838
id_226,14.452990504548756
id_227,43.83502532941024
id_228,35.93680880580511
id_229,36.74819318171032
id_230,8.060310615514624
id_231,31.960382704499853
id_232,-0.042480014693627055
id_233,31.63913233776419
id_234,58.21420010688338
id_235,23.76763642580831
id_236,16.676130498603477
id_237,13.769404950667376
id_238,15.20789453958929
id_239,35.09614473964006
id_240,27.431491434278286
id_241,70.18923147943265
id_242,36.020468856654645
id_243,36.2505255387278
id_244,58.82890616153484
id_245,40.00777482525534
id_246,41.80122782798634
id_247,47.17063107107401
id_248,20.698152767416303
id_249,4.302725234768797
id_250,13.635179957244475
id_251,34.183312564867904
id_252,12.882930277246414
id_253,23.773460596609823
id_254,18.721521070703133
id_255,32.59767103494463
id_256,39.000854837166244
id_257,4.642520718853524
id_258,29.345957548094347
id_259,41.12790717256538
