id,value
id_0,42.53088583397383
id_1,16.81683390039403
id_2,7.915815923385643
id_3,22.75084588506629
id_4,29.67385986718393
id_5,118.68403963726782
id_6,30.662861864629306
id_7,36.596873849301566
id_8,45.49789182630996
id_9,19.783839892730164
id_10,25.717851877402424
id_11,44.50888982886458
id_12,45.49789182630996
id_13,15.827831902948656
id_14,29.67385986718393
id_15,45.49789182630996
id_16,38.57487784419232
id_17,57.36591579565448
id_18,23.73984788251167
id_19,12.860825910612526
id_20,33.62986785696543
id_21,32.64086585952006
id_22,56.3769137982091
id_23,52.42090580842759
id_24,22.75084588506629
id_25,12.860825910612526
id_26,47.47589582120071
id_27,37.585875846746944
id_28,64.28892977777211
id_29,17.80583589783941
id_30,19.783839892730164
id_31,47.47589582120071
id_32,39.5638798416377
id_33,23.73984788251167
id_34,54.39890980331835
id_35,44.50888982886458
id_36,16.81683390039403
id_37,52.42090580842759
id_38,26.706853874847802
id_39,3.9598079336041363
id_40,29.67385986718393
id_41,8.90481792083102
id_42,49.453899816091464
id_43,29.67385986718393
id_44,52.42090580842759
id_45,43.519887831419204
id_46,39.5638798416377
id_47,25.717851877402424
id_48,26.706853874847802
id_49,63.29992778032674
id_50,25.717851877402424
id_51,46.48689382375533
id_52,23.73984788251167
id_53,32.64086585952006
id_54,20.772841890175542
id_55,36.596873849301566
id_56,42.53088583397383
id_57,26.706853874847802
id_58,26.706853874847802
id_59,12.860825910612526
id_60,61.321923785435985
id_61,93.9589897011334
id_62,37.585875846746944
id_63,26.706853874847802
id_64,16.81683390039403
id_65,35.60787185185619
id_66,44.50888982886458
id_67,12.860825910612526
id_68,52.42090580842759
id_69,9.893819918276396
id_70,17.80583589783941
id_71,19.783839892730164
id_72,32.64086585952006
id_73,17.80583589783941
id_74,51.43190381098222
id_75,69.233939764999
id_76,3.9598079336041363
id_77,38.57487784419232
id_78,78.13495774200737
id_79,42.53088583397383
id_80,55.387911800763725
id_81,22.75084588506629
id_82,14.83882990550328
id_83,34.61886985441081
id_84,13.849827908057902
id_85,14.83882990550328
id_86,32.64086585952006
id_87,96.92599569346953
id_88,31.651863862074684
id_89,53.40990780587297
id_90,16.81683390039403
id_91,67.25593577010824
id_92,59.34391979054523
id_93,10.882821915721774
id_94,23.73984788251167
id_95,26.706853874847802
id_96,26.706853874847802
id_97,3.9598079336041363
id_98,16.81683390039403
id_99,37.585875846746944
id_100,23.73984788251167
id_101,48.46489781864609
id_102,35.60787185185619
id_103,34.61886985441081
id_104,35.60787185185619
id_105,32.64086585952006
id_106,21.761843887620913
id_107,41.54188383652845
id_108,10.882821915721774
id_109,76.15695374711663
id_110,33.62986785696543
id_111,73.18994775478049
id_112,23.73984788251167
id_113,31.651863862074684
id_114,27.695855872293173
id_115,37.585875846746944
id_116,41.54188383652845
id_117,24.728849879957046
id_118,32.64086585952006
id_119,47.47589582120071
id_120,28.68485786973855
id_121,37.585875846746944
id_122,70.22294176244436
id_123,7.915815923385643
id_124,34.61886985441081
id_125,7.915815923385643
id_126,36.596873849301566
id_127,19.783839892730164
id_128,30.662861864629306
id_129,51.43190381098222
id_130,8.90481792083102
id_131,54.39890980331835
id_132,25.717851877402424
id_133,9.893819918276396
id_134,22.75084588506629
id_135,35.60787185185619
id_136,67.25593577010824
id_137,96.92599569346953
id_138,26.706853874847802
id_139,60.33292178799061
id_140,84.06896972667964
id_141,18.794837895284786
id_142,50.44290181353684
id_143,34.61886985441081
id_144,35.60787185185619
id_145,14.83882990550328
id_146,34.61886985441081
id_147,45.49789182630996
id_148,34.61886985441081
id_149,18.794837895284786
id_150,47.47589582120071
id_151,36.596873849301566
id_152,59.34391979054523
id_153,25.717851877402424
id_154,13.849827908057902
id_155,66.26693377266287
id_156,15.827831902948656
id_157,26.706853874847802
id_158,47.47589582120071
id_159,26.706853874847802
id_160,15.827831902948656
id_161,110.7720236577048
id_162,58.35491779309985
id_163,36.596873849301566
id_164,40.55288183908307
id_165,34.61886985441081
id_166,47.47589582120071
id_167,57.36591579565448
id_168,16.81683390039403
id_169,26.706853874847802
id_170,33.62986785696543
id_171,32.64086585952006
id_172,26.706853874847802
id_173,44.50888982886458
id_174,99.89300168580567
id_175,54.39890980331835
id_176,20.772841890175542
id_177,29.67385986718393
id_178,71.21194375988975
id_179,30.662861864629306
id_180,17.80583589783941
id_181,31.651863862074684
id_182,22.75084588506629
id_183,41.54188383652845
id_184,11.87182391316715
id_185,41.54188383652845
id_186,37.585875846746944
id_187,48.46489781864609
id_188,82.09096573178888
id_189,59.34391979054523
id_190,8.90481792083102
id_191,24.728849879957046
id_192,20.772841890175542
id_193,35.60787185185619
id_194,28.68485786973855
id_195,16.81683390039403
id_196,14.83882990550328
id_197,16.81683390039403
id_198,25.717851877402424
id_199,13.849827908057902
id_200,12.860825910612526
id_201,26.706853874847802
id_202,26.706853874847802
id_203,74.17894975222588
id_204,0.0037999438226297144
id_205,20.772841890175542
id_206,67.25593577010824
id_207,50.44290181353684
id_208,22.75084588506629
id_209,30.662861864629306
id_210,47.47589582120071
id_211,36.596873849301566
id_212,34.61886985441081
id_213,2.9708059361587598
id_214,14.83882990550328
id_215,4.948809931049513
id_216,54.39890980331835
id_217,9.893819918276396
id_218,36.596873849301566
id_219,97.91499769091492
id_220,51.43190381098222
id_221,21.761843887620913
id_222,40.55288183908307
id_223,91.98098570624265
id_224,31.651863862074684
id_225,22.75084588506629
id_226,14.83882990550328
id_227,48.46489781864609
id_228,39.5638798416377
id_229,32.64086585952006
id_230,11.87182391316715
id_231,35.60787185185619
id_232,2.9708059361587598
id_233,32.64086585952006
id_234,62.31092578288136
id_235,23.73984788251167
id_236,16.81683390039403
id_237,14.83882990550328
id_238,18.794837895284786
id_239,35.60787185185619
id_240,24.728849879957046
id_241,77.145955744562
id_242,39.5638798416377
id_243,31.651863862074684
id_244,57.36591579565448
id_245,37.585875846746944
id_246,47.47589582120071
id_247,46.48689382375533
id_248,24.728849879957046
id_249,6.926813925940266
id_250,16.81683390039403
id_251,38.57487784419232
id_252,16.81683390039403
id_253,30.662861864629306
id_254,23.73984788251167
id_255,36.596873849301566
id_256,42.53088583397383
id_257,8.90481792083102
id_258,31.651863862074684
id_259,41.54188383652845
